Preparing samples for split: train
Total sequences for split 'train': 8491
Preparing samples for split: val
Total sequences for split 'val': 1991
Epoch 0 | Train Loss: 101.2998 | Train Acc: 0.4314 | Val Loss: 1.0060 | Val Acc: 0.4174
Epoch 83 | Train Loss: 100.7662 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 84 | Train Loss: 100.7838 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 85 | Train Loss: 100.7733 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 86 | Train Loss: 100.7845 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 87 | Train Loss: 100.7718 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 88 | Train Loss: 100.7768 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 89 | Train Loss: 100.7752 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 90 | Train Loss: 100.7825 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 91 | Train Loss: 100.7869 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 92 | Train Loss: 100.7831 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 93 | Train Loss: 100.7796 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 94 | Train Loss: 100.7783 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 95 | Train Loss: 100.7764 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 96 | Train Loss: 100.7822 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 97 | Train Loss: 100.7768 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 98 | Train Loss: 100.7716 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Epoch 99 | Train Loss: 100.7701 | Train Acc: 0.4293 | Val Loss: 1.0055 | Val Acc: 0.4370
Training took 50505.73 seconds
