Preparing samples for split: train
Total sequences for split 'train': 8491
Preparing samples for split: val
Total sequences for split 'val': 1991
Epoch 0 | Train Loss: 1.0146 | Train Acc: 0.4302 | Val Loss: 1.0075 | Val Acc: 0.4370
Epoch 75 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 76 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 77 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 78 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 79 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 80 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 81 | Train Loss: 1.0078 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 82 | Train Loss: 1.0076 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 83 | Train Loss: 1.0076 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 84 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 85 | Train Loss: 1.0076 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 86 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 87 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 88 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 89 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 90 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 91 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 92 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 93 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 94 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 95 | Train Loss: 1.0076 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 96 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 97 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0053 | Val Acc: 0.4370
Epoch 98 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Epoch 99 | Train Loss: 1.0077 | Train Acc: 0.4293 | Val Loss: 1.0054 | Val Acc: 0.4370
Training took 16810.01 seconds
